Num,Date,Liga,Team 1,Score,Team 2,Result,Liga Title
061,23.10. 20:45,ENG CS,FC Fulham,3:2,Luton Town,1,Fussball - England Championship
062,23.10. 20:45,ENG CS,Huddersfield Town,0:0,FC Middlesbrough,X,Fussball - England Championship
063,23.10. 20:45,ENG CS,Nottingham Forest,1:2,Hull City,2,Fussball - England Championship
064,23.10. 20:45,ENG 1,Ipswich Town,0:2,Rotherham United,2,Fussball - England League One
065,23.10. 20:45,ENG 1,Peterborough Utd.,4:0,Accrington Stanley,1,Fussball - England League One
066,23.10. 20:45,ENG 1,Coventry City,2:1,Fleetwood Town,1,Fussball - England League One
067,23.10. 20:45,ITA C1A,Pro Vercelli,1:1,AC Arezzo,X,"Fussball - Italien Lega Pro Prima Divisione, Girone A"
068,23.10. 20:45,ITA C1B,AC Feralpisalo,0:0,Piacenza Calcio,X,"Fussball - Italien Lega Pro Prima Divisione, Girone B"
069,23.10. 20:45,ITA C1B,Padua Calcio,2:0,Sambenedettese,1,"Fussball - Italien Lega Pro Prima Divisione, Girone B"
070,23.10. 20:45,ITA C1C,AS Bari,2:0,US Catanzaro,1,"Fussball - Italien, Lega Pro Prima Divisione, Girone C"
071,23.10. 21:00,CL,RB Salzburg AUT,2:3,SSC Napoli ITA,2,Fussball - UEFA Champions League
072,23.10. 21:00,CL,Red Bull Salzburg,2:4,SSC Napoli+1,2,Fussball - UEFA Champions League
073,23.10. 21:00,CL,RB Salzburg+1,3:3,SSC Napoli,X,Fussball - UEFA Champions League
074,23.10. 21:00,CL,KRC Genk BEL,1:4,FC Liverpool ENG,2,Fussball - UEFA Champions League
075,23.10. 21:00,CL,KRC Genk+1,2:4,FC Liverpool,2,Fussball - UEFA Champions League
076,23.10. 21:00,CL,Inter Mailand ITA,2:0,Bor. Dortmund GER,1,Fussball - UEFA Champions League
077,23.10. 21:00,CL,Inter Mailand,2:1,Bor. Dortmund+1,1,Fussball - UEFA Champions League
078,23.10. 21:00,CL,Lille OSC FRA,1:1,FC Valencia ESP,X,Fussball - UEFA Champions League
079,23.10. 21:00,CL,Slavia Prag CZE,1:2,FC Barcelona ESP,2,Fussball - UEFA Champions League
080,23.10. 21:00,CL,Benfica Lissab POR,2:1,Ol. Lyon FRA,1,Fussball - UEFA Champions League
081,24.10. 01:00,USA MLS,New York City FC,1:2,FC Toronto,2,Fussball - USA Major League Soccer
082,24.10. 02:30,COPA L,CR Flamengo RJ BRA,5:0,Gremio RS BRA,1,Fussball - Copa Libertadores
083,24.10. 04:00,USA MLS,Seattle Sounders,2:0,Real Salt Lake,1,Fussball - USA Major League Soccer
084,24.10. 17:00,SLO CUP,NK Domzale,3:2,NS Mura,1,Fussball - Slowenien Cup
085,24.10. 17:15,DEN 2,Naestved BK,1:3,Viborg FF,2,Fussball - Dänemark 1. Division
086,24.10. 18:55,EL,AS Roma ITA,1:1,M'gladbach GER,X,Fussball - UEFA Europa League
087,24.10. 18:55,EL,AS Roma,1:2,Mönchengladbach+1,2,Fussball - UEFA Europa League
088,24.10. 18:55,EL,Besiktas Ist. TUR,1:2,Sporting Braga POR,2,Fussball - UEFA Europa League
089,24.10. 18:55,EL,FK Partizan SRB,0:1,Manchester U. ENG,2,Fussball - UEFA Europa League
090,24.10. 18:55,EL,FC Porto POR,1:1,Gl.Rangers SCO,X,Fussball - UEFA Europa League
091,24.10. 18:55,EL,Ludog. Razgrad BUL,0:1,Espanyol Barc. ESP,2,Fussball - UEFA Europa League
092,24.10. 18:55,EL,St. Etienne FRA,1:1,FC Oleksandria UKR,X,Fussball - UEFA Europa League
093,24.10. 18:55,EL,Qarabag FK AZE,2:2,APOEL Nikosia CYP,X,Fussball - UEFA Europa League
094,24.10. 18:55,EL,Ist.Basaks TUR,1:0,Wolfsberger AC AUT,1,Fussball - UEFA Europa League
095,24.10. 18:55,EL,Istanbul Basakseh.,1:1,Wolfsberger AC+1,X,Fussball - UEFA Europa League
096,24.10. 18:55,EL,Slov. Bratisl. SVK,1:2,Wolverhampton ENG,2,Fussball - UEFA Europa League
097,24.10. 18:55,EL,AZ Alkmaar NED,6:0,FC Astana KAZ,1,Fussball - UEFA Europa League
098,24.10. 18:55,EL,YB Bern SUI,2:0,Feyenoord NED,1,Fussball - UEFA Europa League
099,24.10. 18:55,EL,ZSKA Moskau RUS,0:1,Ferencvaros HUN,2,Fussball - UEFA Europa League
100,24.10. 18:55,EL,KAA Gent BEL,2:2,VfL Wolfsburg GER,X,Fussball - UEFA Europa League
101,24.10. 19:00,BB EL,Zenit Petersb. RUS,79:89,Panathinaikos GRE,2,Basketball - Euroleague
102,24.10. 19:15,BB EL,Efes Istanbul TUR,76:60,Real Madrid BC ESP,1,Basketball - Euroleague
103,24.10. 19:30,DEN 2,FC Fredericia,2:2,HB Köge,X,Fussball - Dänemark 1. Division
104,24.10. 20:05,BB EL,M.Tel Aviv ISR,76:63,Valencia Bask. ESP,1,Basketball - Euroleague
105,24.10. 20:30,BB EL,Bayern München GER,74:87,Khimki Moskau RUS,2,Basketball - Euroleague
106,24.10. 21:00,EL,FC Sevilla,3:3,F91 Dudelange+3,X,Fussball - UEFA Europa League
107,24.10. 21:00,EL,Malmö FF SWE,2:1,FC Lugano SUI,1,Fussball - UEFA Europa League
108,24.10. 21:00,EL,Sporting Liss. POR,1:0,Rosenborg BK NOR,1,Fussball - UEFA Europa League
109,24.10. 21:00,EL,PSV Eindhoven NED,0:0,LASK Linz AUT,X,Fussball - UEFA Europa League
110,24.10. 21:00,EL,PSV Eindhoven,0:1,LASK Linz+1,2,Fussball - UEFA Europa League
111,24.10. 21:00,EL,Celtic Glasgow SCO,2:1,Lazio Rom ITA,1,Fussball - UEFA Europa League
112,24.10. 21:00,EL,FC Arsenal ENG,3:2,Vit. Guimaraes POR,1,Fussball - UEFA Europa League
113,24.10. 21:00,EL,Dynamo Kiev UKR,1:1,FC Kopenhagen DEN,X,Fussball - UEFA Europa League
114,24.10. 21:00,EL,Getafe CF ESP,0:1,FC Basel SUI,2,Fussball - UEFA Europa League
115,24.10. 21:00,EL,Trabzonspor TUR,0:2,FC Krasnodar RUS,2,Fussball - UEFA Europa League
116,24.10. 21:00,EL,Stade Rennes FRA,0:1,FC CFR Cluj ROU,2,Fussball - UEFA Europa League
117,24.10. 21:00,EL,E. Frankfurt GER,2:1,Stand. Lüttich BEL,1,Fussball - UEFA Europa League
118,24.10. 21:00,EL,Eintr. Frankfurt,2:2,Standard Lüttich+1,X,Fussball - UEFA Europa League
119,25.10. 02:00,USA MLS,Atlanta United FC,2:0,Philadelphia Union,1,Fussball - USA Major League Soccer
120,25.10. 04:30,USA MLS,Los Angeles FC,5:3,LA Galaxy,1,Fussball - USA Major League Soccer
